Unnamed: 0,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
36418,Panama,2004,PAN,3251157,33428600832,0.431,0.133,5.711,-0.379,-6.224,17.211,-1.872,-9.809,5.294,0.515,0.249,1.757,0.171,0.082,,,,,,8.548,170.028,2162.205,,0,,2210.721,158.492,,21352.857,2.072,0,0,,,2.232,6.498,11.5,3.537,3.922,1.206,1.124,0.346,5.28,1.624,,,69.254,0.048,0.02,0.051,,0.039,0.015,0.115,,0,,0.302,0.039,,0,,0.213,0.048,,0.079,0,0.001,0.001,0,21.125,7.256,,
36419,Panama,2005,PAN,3313025,35933065216,0.431,0.13,6.971,1.26,22.069,15.016,-2.195,-12.755,4.532,0.418,0.217,2.104,0.194,0.101,,,,,,8.979,176.999,2177.221,,0,,2218.766,165.032,,20928.799,1.925,0,0,,,2.583,5.941,8.045,2.428,4.047,1.222,1.135,0.343,6.54,1.974,,,69.188,0.045,0.024,0.044,,0.039,0.015,0.114,,0,,0.301,0.039,,0,,0.164,0.059,,0.079,0,0.001,0.001,0,19.682,8.559,,
36420,Panama,2006,PAN,3375023,39099564032,0.427,0.126,7.524,0.553,7.928,19.385,4.369,29.094,5.744,0.496,0.258,2.229,0.192,0.1,,,,,,9.405,184.523,2196.606,,0,,2230.627,172.129,,22302.521,1.921,0,0,,,2.715,7.021,11.861,3.514,4.101,1.215,1.162,0.344,7.097,2.103,,,75.128,0.04,0.025,0.054,,0.04,0.015,0.112,,0,,0.301,0.04,,0,,0.222,0.063,,0.078,0,0.001,0.001,0,23.695,9.163,,
36421,Panama,2007,PAN,3437493,43958181888,0.421,0.122,7.35,-0.174,-2.318,17.592,-1.793,-9.249,5.118,0.4,0.248,2.138,0.167,0.104,,,0.564,0.164,0.013,9.826,191.873,2214.198,,0,,2240.869,179.058,,20661.121,1.613,0,0,,,2.628,6.281,10.242,2.98,4.086,1.189,1.125,0.327,6.929,2.016,,,70.901,0.037,0.023,0.049,,0.039,0.015,0.111,,0,,0.3,0.041,,0,,0.223,0.062,,0.078,0,0.001,0.001,0,21.592,9.033,-6.786,-92.325
36422,Panama,2008,PAN,3500643,47885664256,0.732,0.209,7.335,-0.015,-0.205,20.718,3.126,17.768,5.918,0.433,0.249,2.095,0.153,0.088,,,0.084,0.024,0.002,10.559,199.207,2234.915,,0,,2254.252,185.661,,23762.428,1.734,0,0,,,2.588,6.409,13.383,3.823,4.255,1.215,1.173,0.335,6.603,1.886,,,83.056,0.064,0.023,0.056,,0.04,0.016,0.11,,0,,0.3,0.041,,0,,0.274,0.059,,0.077,0,0.001,0.001,0,22.436,9.059,-7.25,-98.849
36423,Panama,2009,PAN,3564383,48772972544,0.664,0.186,8.461,1.126,15.353,32.892,12.174,58.761,9.228,0.674,0.409,2.374,0.173,0.105,,,1.119,0.314,0.023,11.222,207.668,2267.807,,0,,2278.683,193.458,,22608.205,1.65,0,0,,,2.874,9.068,24.431,6.854,4.329,1.215,1.216,0.341,7.797,2.187,,,80.47,0.056,0.027,0.089,,0.041,0.016,0.11,,0,,0.301,0.042,,0,,0.463,0.071,,0.077,0,0.001,0.001,0,32.321,10.246,-7.341,-86.768
36424,Panama,2010,PAN,3628537,51741884416,0.586,0.162,9.072,0.611,7.226,20.059,-12.832,-39.014,5.528,0.388,0.22,2.5,0.175,0.099,0,0,1.179,0.325,0.023,11.809,216.74,2287.866,2.582,0,,2289.671,201.943,,25191.672,1.764,0,0,,,3.006,6.665,10.987,3.028,4.389,1.21,1.24,0.342,8.486,2.339,,,91.285,0.046,0.027,0.052,0,0.041,0.016,0.109,0,0,,0.3,0.043,,0,,0.2,0.075,,0.077,0,0.001,0.001,0,24.183,10.907,-7.893,-87.006
36425,Panama,2011,PAN,3693508,57996521472,0.69,0.187,9.953,0.881,9.709,13.804,-6.255,-31.183,3.737,0.238,0.15,2.695,0.172,0.108,0.63,0.171,0.221,0.06,0.004,12.499,226.693,2301.67,3.212,0,,2293.522,210.576,,24962.391,1.588,0,0,,,3.209,5.305,3.851,1.043,4.575,1.239,1.25,0.338,8.633,2.337,,,92.078,0.051,0.029,0.035,0.004,0.042,0.016,0.107,0,0,,0.299,0.043,,0,,0.073,0.076,,0.076,0,0.001,0.001,0,19.595,11.854,-9.732,-97.776
36426,Panama,2012,PAN,3759260,63359008768,0.898,0.239,9.768,-0.185,-1.857,16.263,2.459,17.812,4.326,0.257,0.159,2.598,0.154,0.096,0.857,0.228,,,,13.396,236.461,2317.933,4.069,0,,2300.017,218.589,,27223.264,1.613,0,0,,,3.118,6.003,6.495,1.728,4.625,1.23,1.313,0.349,8.013,2.132,,,102.22,0.064,0.028,0.04,0.006,0.043,0.017,0.106,0.001,0,,0.298,0.044,,0,,0.115,0.07,,0.076,0,0.001,0.001,0,22.568,11.721,,
36427,Panama,2013,PAN,3825332,67546259456,0.921,0.241,10.513,0.745,7.629,16.238,-0.025,-0.155,4.245,0.24,0.161,2.748,0.156,0.105,0.905,0.237,,,,14.317,246.974,2334.171,4.974,0,,2305.741,227.277,,26325.066,1.489,0,0,,,3.27,5.804,5.724,1.496,4.669,1.221,1.33,0.348,8.687,2.271,,,100.603,0.063,0.03,0.04,0.006,0.044,0.017,0.105,0.001,0,,0.296,0.045,,0,,0.112,0.075,,0.075,0,0.001,0.001,0,22.204,12.51,,
36428,Panama,2014,PAN,3892101,71636836352,0.849,0.218,10.855,0.342,3.254,14.536,-1.702,-10.479,3.735,0.203,0.141,2.789,0.152,0.106,0.934,0.24,0.17,0.044,0.002,15.166,257.83,2348.708,5.908,0,,2309.422,236.349,,26454.377,1.436,0,0,,,3.315,5.486,3.681,0.946,4.56,1.172,1.247,0.32,9.072,2.331,,,102.876,0.057,0.031,0.036,0.006,0.044,0.017,0.104,0.001,0,,0.295,0.045,,0,,0.068,0.078,,0.075,0,0.001,0.001,0,21.352,12.903,-10.686,-98.435
36429,Panama,2015,PAN,3960036,75784011776,0.764,0.193,10.788,-0.067,-0.617,14.842,0.306,2.104,3.748,0.196,0.132,2.724,0.142,0.096,0.938,0.237,1.287,0.325,0.017,15.93,268.618,2363.55,6.846,0,,2313.476,245.436,,28399.344,1.483,0,0,,,3.254,5.463,4.054,1.024,4.48,1.131,1.234,0.312,9.087,2.295,,,112.379,0.053,0.03,0.036,0.006,0.045,0.018,0.103,0.001,0,,0.293,0.046,,0,,0.073,0.077,,0.074,0,0.001,0.001,0,21.634,12.887,-9.501,-88.066
36430,Panama,2016,PAN,4029085,79454191616,0.737,0.183,10.439,-0.35,-3.24,14.873,0.031,0.211,3.692,0.187,0.125,2.591,0.131,0.088,0.832,0.206,2.234,0.554,0.028,16.666,279.057,2378.423,7.678,0,,2317.91,254.306,,29494.584,1.495,0,0,,,3.126,5.414,4.435,1.101,4.537,1.126,1.217,0.302,8.871,2.202,,,118.755,0.049,0.029,0.037,0.006,0.045,0.018,0.101,0.001,0,,0.292,0.047,,0,,0.101,0.074,,0.074,0,0.001,0.001,0,21.815,12.597,-8.205,-78.598
36431,Panama,2017,PAN,4098705,83812229120,0.744,0.182,9.816,-0.623,-5.965,16.235,1.362,9.157,3.961,0.194,0.127,2.395,0.117,0.077,0.231,0.056,17.644,4.305,0.211,17.411,288.873,2394.658,7.909,0,,2324.33,263.147,,31180.088,1.524,0,0,,,2.932,5.575,6.419,1.566,4.523,1.103,1.214,0.296,8.841,2.157,,,127.716,0.049,0.027,0.04,0.002,0.045,0.018,0.1,0.001,0,,0.291,0.047,,0,,0.152,0.073,,0.073,0,0.001,0.001,0,22.849,12.017,7.828,79.746
36432,Panama,2018,PAN,4167859,86820962304,0.636,0.153,9.503,-0.313,-3.191,13.232,-3.004,-18.502,3.175,0.152,0.102,2.28,0.109,0.073,0.579,0.139,16.867,4.047,0.194,18.047,298.376,2407.89,8.488,0,0.941,2328.058,270.901,,31255.303,1.499,0,0,0.535,0.128,2.814,4.87,3.729,0.895,4.618,1.108,1.244,0.298,7.754,1.86,,,130.186,0.041,0.026,0.033,0.004,0.045,0.018,0.099,0.001,0,0,0.29,0.048,,0,0.007,0.097,0.063,,0.073,0,0.001,0.001,0,20.297,11.727,7.364,77.49
36433,Panama,2019,PAN,4234699,89670320128,0.531,0.125,13.128,3.625,38.147,17.214,3.982,30.098,4.065,0.192,0.146,3.1,0.146,0.111,2.382,0.562,17.477,4.127,0.195,18.578,311.504,2425.104,10.869,0,2.605,2332.144,279.452,,27875.5,1.316,0,0,1.663,0.393,3.645,5.737,4.086,0.965,4.587,1.083,1.275,0.301,8.552,2.019,,,117.984,0.033,0.035,0.042,0.016,0.044,0.019,0.098,0.001,0,0.001,0.29,0.048,,0,0.022,0.108,0.069,,0.072,0,0.001,0.001,0,24.294,15.434,4.349,33.126
36434,Panama,2020,PAN,4293258,73827065856,0.292,0.068,7.25,-5.878,-44.772,12.391,-4.823,-28.015,2.886,0.168,0.104,1.689,0.098,0.061,2.561,0.597,15.893,3.702,0.215,18.87,318.754,2437.496,13.43,0,3.502,2337.286,282.952,,27640.848,1.608,0,0,0.898,0.209,2.221,4.491,5.141,1.198,4.618,1.076,1.283,0.299,3.499,0.815,,,118.701,0.018,0.021,0.032,0.018,0.043,0.019,0.097,0.002,0,0.001,0.289,0.048,,0,0.012,0.149,0.032,,0.072,0,0.001,0.001,0,19.281,9.534,8.643,119.212
36435,Panama,2021,PAN,4345410,85518147584,0.318,0.073,10.541,3.291,45.386,14.843,2.451,19.781,3.416,0.174,0.126,2.426,0.123,0.089,2.382,0.548,17.711,4.076,0.207,19.188,329.295,2452.338,15.812,0,4.572,2341.587,289.723,,27067.068,1.377,0,0,1.07,0.246,2.966,5.038,4.302,0.99,4.658,1.072,1.349,0.31,6.771,1.558,,,117.776,0.019,0.028,0.037,0.016,0.042,0.019,0.096,0.002,0,0.002,0.288,0.048,,0,0.014,0.121,0.059,,0.071,0,0.001,0.001,0,21.891,12.886,7.17,68.022
36436,Panama,2022,PAN,4400772,94762123264,0.318,0.072,11.356,0.815,7.729,15.526,0.683,4.604,3.528,0.164,,2.58,0.12,,1.649,0.375,17.699,4.022,0.187,19.507,340.651,2467.864,17.461,0,6.983,2345.758,296.701,,,,0,0,2.41,0.548,3.125,5.155,4.171,0.948,4.69,1.066,1.35,0.307,6.978,1.586,,,,0.02,0.03,0.038,0.011,0.042,0.019,0.095,0.002,0,0.003,0.288,0.048,,0,0.031,0.118,0.059,,0.071,0,0.001,0.001,0,22.685,13.751,6.343,55.86
36437,Panama,2023,PAN,4458759,,0.318,0.071,14.018,2.663,23.45,18.146,2.62,16.876,4.07,,,3.144,,,1.897,0.426,,,,19.825,354.669,2486.01,19.358,0,11.407,2349.886,304.079,,,,0,0,4.424,0.992,3.688,5.678,4.128,0.926,4.699,1.054,1.386,0.311,7.378,1.655,,,,0.02,0.037,0.044,0.012,0.041,0.02,0.095,0.002,0,0.004,0.287,0.048,,0,0.056,0.114,0.06,,0.071,0,0.001,0.001,0,25.317,16.444,,
36843,Paraguay,1981,PRY,3137609,17785296896,0.071,0.023,1.383,-0.102,-6.888,50.704,-17.623,-25.792,16.16,2.851,6.464,0.441,0.078,0.176,,,,,,0.88,18.901,2012.677,,,,2066.436,17.921,,2479.758,0.441,,,,,0.91,22.499,49.321,15.719,12.361,3.94,4.021,1.282,1.312,0.418,,,7.844,0.018,0.007,0.213,,0.011,0.003,0.164,,,,0.341,0.009,,,,1.021,0.015,,0.145,0,0.001,0.001,0,70.592,2.854,,
36844,Paraguay,1982,PRY,3226194,17625100288,0.051,0.016,1.362,-0.021,-1.499,43.584,-7.12,-14.042,13.51,2.473,5.66,0.422,0.077,0.177,,,,,,0.93,20.264,2056.261,,,,2108.658,19.232,,2368.229,0.437,,,,,0.895,21.438,42.222,13.087,12.83,3.977,4.219,1.308,1.312,0.407,,,7.701,0.013,0.007,0.186,,0.011,0.003,0.165,,,,0.345,0.01,,,,0.929,0.016,,0.147,0,0.001,0.001,0,69.163,2.888,,
36845,Paraguay,1983,PRY,3318075,17109645312,0.071,0.021,1.408,0.045,3.339,42.427,-1.157,-2.655,12.787,2.48,5.104,0.424,0.082,0.169,,,,,,1.001,21.672,2098.688,,,,2149.677,20.57,,2486.154,0.486,,,,,0.912,20.785,41.019,12.362,13.052,3.934,4.338,1.307,1.337,0.403,,,8.312,0.017,0.007,0.178,,0.011,0.003,0.165,,,,0.349,0.01,,,,0.857,0.016,,0.148,0,0.001,0.001,0,68.967,3.025,,
36846,Paraguay,1984,PRY,3412940,17643759616,0.05,0.015,1.49,0.082,5.832,40.961,-1.466,-3.456,12.002,2.322,4.579,0.437,0.084,0.167,,,,,,1.051,23.162,2139.649,,,,2189.148,22.01,,2601.846,0.507,,,,,0.934,19.827,39.471,11.565,12.956,3.796,4.125,1.209,1.44,0.422,,,8.945,0.012,0.008,0.162,,0.011,0.003,0.165,,,,0.352,0.01,,,,0.7,0.017,,0.149,0,0.001,0.001,0,67.668,3.186,,
36847,Paraguay,1985,PRY,3510677,18342961152,0.02,0.006,1.548,0.058,3.876,42.863,1.902,4.643,12.209,2.337,2.603,0.441,0.084,0.094,,,,,,1.071,24.709,2182.512,,,,2230.463,23.538,,4656.928,0.898,,,,,0.915,19.479,41.315,11.768,13.359,3.805,4.271,1.217,1.528,0.435,,,16.465,0.005,0.008,0.167,,0.011,0.004,0.165,,,,0.356,0.01,,,,0.781,0.018,,0.15,0,0.001,0.001,0,68.386,3.211,,
36848,Paraguay,1986,PRY,3611474,18352973824,0.079,0.022,1.655,0.107,6.903,43.476,0.613,1.43,12.038,2.369,1.317,0.458,0.09,0.05,,,,,,1.15,26.364,2225.988,,,,2272.284,25.113,,9079.885,1.799,,,,,0.969,19.302,41.821,11.58,13.877,3.843,4.534,1.255,1.576,0.436,,,33.015,0.018,0.008,0.166,,0.011,0.004,0.165,,,,0.359,0.011,,,,0.757,0.018,,0.152,0,0.001,0.001,0,69.709,3.499,,
36849,Paraguay,1987,PRY,3714893,19149666304,0.118,0.032,1.877,0.222,13.417,43.179,-0.297,-0.683,11.623,2.255,0.88,0.505,0.098,0.038,,,,,,1.268,28.241,2269.166,,,,2313.586,26.872,,13128.717,2.563,,,,,1.078,18.659,41.302,11.118,14.849,3.997,5.028,1.353,1.759,0.473,,,49.089,0.026,0.009,0.162,,0.012,0.004,0.165,,,,0.363,0.011,,,,0.773,0.02,,0.153,0,0.001,0.001,0,69.316,4.004,,
36850,Paraguay,1988,PRY,3820552,20363573248,0.143,0.037,2.144,0.267,14.233,42.494,-0.685,-1.587,11.122,2.087,0.832,0.561,0.105,0.042,,,,,,1.411,30.384,2311.66,,,,2353.936,28.872,,13286.492,2.508,,,,,1.169,17.071,40.35,10.561,15.285,4.001,5.072,1.327,2.001,0.524,,,51.079,0.03,0.01,0.156,,0.012,0.004,0.165,,,,0.366,0.012,,,,0.78,0.022,,0.154,0,0.001,0.001,0,65.222,4.468,,
36851,Paraguay,1989,PRY,3927802,21535528960,0.142,0.036,2.223,0.08,3.717,40.962,-1.532,-3.605,10.429,1.902,0.645,0.566,0.103,0.035,,,,,,1.553,32.608,2352.622,,,,2392.674,30.953,,16077.275,2.95,,,,,1.128,16.033,38.738,9.863,15.751,4.01,5.142,1.309,2.081,0.53,,,63.526,0.029,0.01,0.15,,0.013,0.004,0.165,,,,0.369,0.012,,,,0.782,0.023,,0.155,0,0.001,0.001,0,62.974,4.432,,
36852,Paraguay,1990,PRY,4035749,22196119552,0.142,0.035,2.136,-0.088,-3.948,40.129,-0.833,-2.033,9.943,1.808,0.593,0.529,0.096,0.032,,,3.773,0.935,0.17,1.696,34.744,2392.751,,,,2430.668,32.947,,16671.078,3.049,,,,,1.084,15.494,37.993,9.414,16.136,3.998,5.296,1.312,1.993,0.494,,,67.671,0.029,0.009,0.145,,0.014,0.004,0.164,,,,0.372,0.012,,,,0.763,0.022,,0.156,0.001,0.001,0.002,0,62.53,4.375,1.638,76.688
36853,Paraguay,1991,PRY,4144372,22815092736,0.136,0.033,2.103,-0.032,-1.508,57.81,17.681,44.061,13.949,2.534,0.806,0.508,0.092,0.029,,,3.822,0.922,0.168,1.832,36.847,2450.561,,,,2486.375,34.914,,17210.789,3.144,,,,,1.081,17.432,55.707,13.442,15.155,3.657,5.012,1.209,1.968,0.475,,,71.735,0.027,0.009,0.205,,0.014,0.004,0.165,,,,0.378,0.013,,,,1.121,0.02,,0.158,0.001,0.001,0.002,0,72.243,4.481,1.718,81.694
36854,Paraguay,1992,PRY,4253609,23297734656,0.22,0.052,2.58,0.476,22.653,38.036,-19.774,-34.205,8.942,1.633,0.562,0.607,0.111,0.038,,,4.353,1.023,0.187,2.052,39.427,2488.597,,,,2521.831,37.274,,15817.484,2.904,,,,,1.168,15.148,35.456,8.336,15.616,3.671,5.091,1.197,2.36,0.555,,,67.652,0.042,0.011,0.137,,0.015,0.005,0.164,,,,0.38,0.013,,,,0.674,0.026,,0.158,0.001,0.001,0.002,0,64.432,4.97,1.773,68.719
36855,Paraguay,1993,PRY,4362705,24342700032,0.21,0.048,2.914,0.334,12.952,47.237,9.201,24.19,10.827,1.941,0.618,0.668,0.12,0.038,,,4.509,1.033,0.185,2.262,42.341,2535.834,,,,2566.154,39.978,,17417.297,3.138,,,,,1.249,16.716,44.323,10.16,16.802,3.851,5.57,1.277,2.704,0.62,,,76.396,0.038,0.013,0.17,,0.016,0.005,0.165,,,,0.384,0.013,,,,0.891,0.029,,0.16,0.001,0.001,0.002,0,72.927,5.451,1.594,54.717
36856,Paraguay,1994,PRY,4471423,25180860416,0.264,0.059,3.404,0.49,16.821,90.722,43.485,92.058,20.289,3.603,1.028,0.761,0.135,0.039,,,5.093,1.139,0.202,2.526,45.745,2626.557,,0,,2653.472,43.118,,19630.529,3.504,0,0,,,1.32,23.919,87.318,19.528,17.556,3.926,5.797,1.296,3.14,0.702,,,88.245,0.045,0.015,0.314,,0.017,0.005,0.167,,0,,0.394,0.014,,0,,1.483,0.034,,0.163,0.001,0.001,0.002,0,106.951,5.904,1.689,49.608
36857,Paraguay,1995,PRY,4579805,26637512704,0.291,0.064,3.937,0.533,15.653,62.113,-28.609,-31.535,13.562,2.332,0.61,0.86,0.148,0.039,,,5.595,1.222,0.21,2.818,49.682,2688.67,,0,,2711.648,46.764,,22103.842,3.82,0,0,,,1.415,19.731,58.176,12.703,18.66,4.074,6.153,1.344,3.646,0.796,,,101.764,0.047,0.017,0.214,,0.019,0.005,0.168,,0,,0.399,0.015,,0,,1.071,0.039,,0.165,0.001,0.001,0.002,0,90.364,6.478,1.658,42.107
36858,Paraguay,1996,PRY,4687540,26835505152,0.275,0.059,3.719,-0.218,-5.546,43.606,-18.507,-29.796,9.303,1.625,0.409,0.793,0.139,0.035,,,5.265,1.123,0.196,3.093,53.401,2732.276,,0,,2751.535,50.208,,22602.16,3.968,0,0,,,1.359,16.429,39.887,8.509,18.17,3.876,5.863,1.251,3.444,0.735,,,106.494,0.043,0.015,0.144,,0.02,0.006,0.168,,0,,0.401,0.015,,0,,0.663,0.036,,0.166,0.001,0.001,0.002,0,77.013,6.372,1.546,41.572
36859,Paraguay,1997,PRY,4794417,27717304320,0.273,0.057,4.128,0.409,11.003,76.534,32.928,75.511,15.963,2.761,0.653,0.861,0.149,0.035,,,5.834,1.217,0.21,3.366,57.529,2808.81,,0,,2823.941,54.062,,24336.727,4.231,0,0,,,1.4,19.941,72.406,15.102,18.319,3.821,5.758,1.201,3.855,0.804,,,117.261,0.041,0.017,0.241,,0.021,0.006,0.169,,0,,0.408,0.016,,0,,0.978,0.039,,0.168,0.001,0.001,0.002,0,95.607,6.71,1.706,41.326
36860,Paraguay,1998,PRY,4900028,27958224896,0.247,0.05,4.384,0.256,6.2,67.635,-8.899,-11.627,13.803,2.419,0.566,0.895,0.157,0.037,,,5.717,1.167,0.205,3.613,61.913,2876.445,,0,,2887.192,58.199,,24258.488,4.272,0,0,,,1.414,19.014,63.251,12.908,18.387,3.752,5.831,1.19,4.137,0.844,,,119.436,0.037,0.018,0.222,,0.021,0.006,0.17,,0,,0.413,0.017,,0,,1.029,0.042,,0.17,0.001,0.001,0.002,0,93.167,6.928,1.334,30.42
36861,Paraguay,1999,PRY,5003139,27635392512,0.239,0.048,4.376,-0.008,-0.182,55.788,-11.847,-17.516,11.151,2.019,0.446,0.875,0.158,0.035,,,5.858,1.171,0.212,3.852,66.289,2932.233,,0,,2938.604,62.336,,24865.104,4.522,0,0,,,1.361,16.774,51.412,10.276,18.354,3.668,6.086,1.216,4.137,0.827,,,124.973,0.035,0.018,0.181,,0.022,0.006,0.17,,0,,0.417,0.018,,0,,0.856,0.041,,0.171,0.001,0.001,0.002,0,83.923,6.809,1.482,33.87
36862,Paraguay,2000,PRY,5100874,26799187968,0.243,0.048,3.606,-0.77,-17.592,59.175,3.387,6.071,11.601,2.208,0.475,0.707,0.135,0.029,,,5.437,1.066,0.203,4.095,69.895,2991.408,,0,,2994.173,65.699,,24335.996,4.653,0,0,,,1.186,16.28,55.569,10.894,17.868,3.503,5.555,1.089,3.364,0.659,,,124.693,0.034,0.014,0.192,,0.022,0.007,0.171,,0,,0.422,0.018,,0,,1.049,0.033,,0.172,0.001,0.001,0.002,0,83.043,6.049,1.831,50.773
36863,Paraguay,2001,PRY,5187690,27438614528,0.2,0.039,3.696,0.089,2.478,60.342,1.166,1.971,11.632,2.199,0.544,0.712,0.135,0.033,,,5.474,1.055,0.199,4.295,73.591,3051.75,,0,,3050.819,69.195,,21277.064,4.041,0,0,,,1.194,16.809,56.646,10.919,18.967,3.656,6.432,1.24,3.495,0.674,,,110.886,0.026,0.014,0.198,,0.022,0.007,0.171,,0,,0.427,0.018,,0,,1.189,0.034,,0.173,0.001,0.001,0.002,0,87.201,6.195,1.778,48.118
36864,Paraguay,2002,PRY,5261335,31664873472,0.186,0.035,3.857,0.162,4.377,53.772,-6.569,-10.887,10.22,1.698,0.465,0.733,0.122,0.033,,,5.266,1.001,0.166,4.481,77.448,3105.522,,0,,3100.734,72.866,,21856.117,3.649,0,0,,,1.253,16.299,49.915,9.487,18.23,3.465,6.456,1.227,3.671,0.698,,,115.543,0.024,0.015,0.171,,0.022,0.007,0.171,,0,,0.431,0.019,,0,,0.973,0.036,,0.174,0.001,0.001,0.002,0,85.756,6.594,1.408,36.515
36865,Paraguay,2003,PRY,5326437,33135450112,0.225,0.042,4.031,0.174,4.517,58.001,4.228,7.864,10.889,1.75,0.474,0.757,0.122,0.033,,,5.699,1.07,0.172,4.706,81.479,3163.523,,0,,3154.704,76.673,,22881.867,3.697,0,0,,,1.278,17.423,53.969,10.132,19.773,3.712,7.047,1.323,3.807,0.715,,,122.493,0.026,0.015,0.172,,0.023,0.007,0.171,,0,,0.434,0.019,,0,,0.888,0.036,,0.176,0.001,0.001,0.002,0,92.803,6.805,1.668,41.362
36866,Paraguay,2004,PRY,5388181,34591080448,0.21,0.039,4.061,0.03,0.74,56.179,-1.822,-3.141,10.426,1.624,0.462,0.754,0.117,0.033,0,0,5.93,1.101,0.171,4.916,85.541,3219.701,0.101,0,,3206.821,80.524,,22449.5,3.515,0,0,,,1.259,16.62,52.117,9.673,18.479,3.43,6.279,1.165,3.851,0.715,,,121.594,0.023,0.014,0.165,0,0.023,0.007,0.171,0,0,,0.438,0.02,,0,,0.964,0.035,,0.176,0.001,0.001,0.002,0,89.552,6.782,1.869,46.008
36867,Paraguay,2005,PRY,5448102,35443580928,0.226,0.041,3.78,-0.281,-6.929,55.436,-0.742,-1.322,10.175,1.564,0.465,0.694,0.107,0.032,0,0,5.778,1.061,0.163,5.142,89.321,3275.138,0.101,0,,3258.478,84.078,,21752.111,3.361,0,0,,,1.211,16.699,51.656,9.482,19.251,3.534,6.756,1.24,3.554,0.652,,,119.134,0.023,0.013,0.161,0,0.023,0.008,0.171,0,0,,0.442,0.02,,0,,1.056,0.032,,0.177,0.001,0.001,0.002,0,90.977,6.596,1.998,52.869
36868,Paraguay,2006,PRY,5505144,37261533184,0.226,0.041,3.909,0.129,3.408,56.81,1.374,2.479,10.32,1.525,0.455,0.71,0.105,0.031,0,0,5.963,1.083,0.16,5.368,93.229,3331.948,0.101,0,,3311.379,87.76,,22537.387,3.348,0,0,,,1.347,16.723,52.902,9.609,20.09,3.649,6.723,1.221,3.682,0.669,,,124.737,0.021,0.013,0.158,0,0.023,0.008,0.171,0,0,,0.446,0.02,,0,,0.992,0.033,,0.178,0.001,0.001,0.002,0,92.061,7.416,2.054,52.545
36869,Paraguay,2007,PRY,5559383,39406022656,0.209,0.038,4.042,0.133,3.399,56.301,-0.51,-0.897,10.127,1.429,0.449,0.727,0.103,0.032,0,0,6.795,1.222,0.172,5.577,97.271,3388.249,0.101,0,,3363.638,91.593,,22409.062,3.179,0,0,,,1.473,16.647,52.259,9.4,21.759,3.914,7.752,1.394,3.833,0.689,,,125.27,0.018,0.013,0.156,0,0.022,0.008,0.17,0,0,,0.451,0.021,,0,,1.137,0.034,,0.179,0.001,0.001,0.002,0,92.549,8.186,2.753,68.129
36870,Paraguay,2008,PRY,5613576,42050621440,0.229,0.041,4.278,0.236,5.849,60.116,3.815,6.777,10.709,1.43,0.465,0.762,0.102,0.033,0,0,8.165,1.454,0.194,5.807,101.549,3448.365,0.101,0,,3419.477,95.641,,22887.295,3.073,0,0,,,1.499,16.335,55.838,9.947,21.323,3.798,6.982,1.244,4.049,0.721,,,129.202,0.02,0.013,0.163,0,0.022,0.008,0.17,0,0,,0.455,0.021,,0,,1.144,0.036,,0.179,0.001,0.001,0.002,0,91.698,8.416,3.887,90.859
36871,Paraguay,2009,PRY,5671245,40509009920,0.274,0.048,4.531,0.254,5.927,68.553,8.437,14.034,12.088,1.692,0.535,0.799,0.112,0.035,0,0,7.102,1.252,0.175,6.08,106.08,3516.917,0.101,0,,3483.498,99.899,,22453.984,3.161,0,0,,,1.41,17.021,64.021,11.289,22.3,3.932,7.099,1.252,4.258,0.751,,,128.046,0.023,0.014,0.186,0,0.022,0.008,0.17,0,0,,0.46,0.022,,0,,1.214,0.039,,0.18,0.001,0.001,0.002,0,96.53,7.994,2.57,56.725
